id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,data_bersih,data_lower,data_setelah_slang,data_token,data_stopwords,data_stemming,data_text_bersih
1606626828197965829,1606626828197965829,2022-12-24 12:24:20 UTC,2022-12-24,12:24:20,0,1581907867795275776,slotgacorupdate,Indogacor88_Official,,Prediksi MIx Parlay liga Dunia 25 Desember 2022  #pialadunia #perancis #inggris #england #Argentina #Croatia klik link di bawah  https://t.co/dWlfZ9fxwK  https://t.co/ctT9W23ikE,in,[],['https://m.facebook.com/story.php?story_fbid=pfbid036CGgcjxYxUu4SfDj2Ex2NYvyeyS2g2gP2Ft3jKP7AwwJLxaPESnyV66SCRr8zMcGl&id=100083356035474&mibextid=Nif5oz'],['https://pbs.twimg.com/media/FkvilgcaYAAKD6O.jpg'],0,0,0,"['pialadunia', 'perancis', 'inggris', 'england', 'argentina', 'croatia']",[],https://twitter.com/SlotGacorUpdate/status/1606626828197965829,False,,1,https://pbs.twimg.com/media/FkvilgcaYAAKD6O.jpg,,,,,,,[],,,,,Prediksi MIx Parlay liga Dunia Desember klik link di bawah,prediksi mix parlay liga dunia desember klik link di bawah,prediksi mix parlay liga dunia desember klik link di bawah,"['prediksi', 'mix', 'parlay', 'liga', 'dunia', 'desember', 'klik', 'link', 'di', 'bawah']","['prediksi', 'mix', 'parlay', 'liga', 'dunia', 'desember', 'klik', 'link']","['prediksi', 'mix', 'parlay', 'liga', 'dunia', 'desember', 'klik', 'link']",prediksi mix parlay liga dunia desember klik link
1606624106396483585,1606624106396483585,2022-12-24 12:13:31 UTC,2022-12-24,12:13:31,0,1596020618503557120,mariasukakeju1,maria suka keju,,#video #surabaya #alkitab #tokoh Stadion Piala dunia Qatar 2022 yang dibuat dari bahan bekas  https://t.co/HmNr8MTVcH,in,[],['https://bit.ly/3Ox1mA6'],[],0,0,0,"['video', 'surabaya', 'alkitab', 'tokoh']",[],https://twitter.com/mariasukakeju1/status/1606624106396483585,False,,0,,,,,,,,[],,,,,Stadion Piala dunia Qatar yang dibuat dari bahan bekas,stadion piala dunia qatar yang dibuat dari bahan bekas,stadion piala dunia qatar yang dibuat dari bahan bekas,"['stadion', 'piala', 'dunia', 'qatar', 'yang', 'dibuat', 'dari', 'bahan', 'bekas']","['stadion', 'piala', 'dunia', 'qatar', 'bahan', 'bekas']","['stadion', 'piala', 'dunia', 'qatar', 'bahan', 'bekas']",stadion piala dunia qatar bahan bekas
1606622002034401280,1606622002034401280,2022-12-24 12:05:09 UTC,2022-12-24,12:05:09,0,1462979484546519047,neunoia47,Eunoia47 News,,LIVE 🔴 1 Jam Nonton Bareng Sorotan² Menarik Sepanjang Piala Dunia 2022 Qatar  https://t.co/beDzhHKt8O,in,[],['http://news.eunoia47.web.id/2022/12/live-1-jam-nonton-bareng-sorotan.html'],[],0,0,0,[],[],https://twitter.com/NEunoia47/status/1606622002034401280,False,,0,,,,,,,,[],,,,,LIVE Jam Nonton Bareng Sorotan Menarik Sepanjang Piala Dunia Qatar,live jam nonton bareng sorotan menarik sepanjang piala dunia qatar,live jam nonton bareng sorotan menarik sepanjang piala dunia qatar,"['live', 'jam', 'nonton', 'bareng', 'sorotan', 'menarik', 'sepanjang', 'piala', 'dunia', 'qatar']","['live', 'jam', 'nonton', 'bareng', 'sorotan', 'menarik', 'piala', 'dunia', 'qatar']","['live', 'jam', 'nonton', 'bareng', 'sorot', 'tarik', 'piala', 'dunia', 'qatar']",live jam nonton bareng sorot tarik piala dunia qatar
1606615815553708034,1606615546954670080,2022-12-24 11:40:34 UTC,2022-12-24,11:40:34,0,1601476735102439424,txtcaricuan,Gampang Cuan,,"Seperti kita tahu, kemenangan Argentina di Piala Dunia Qatar 2022 jadi salah satu kemenangan bersejarah untuk Argentina. Sebagai pioneer terdepannya, Messi dipercya jadi kunci keberhasilan team Argentina.",in,[],[],[],1,0,0,[],[],https://twitter.com/txtcaricuan/status/1606615815553708034,False,,0,,,,,,,,[],,,,,Seperti kita tahu kemenangan Argentina di Piala Dunia Qatar jadi salah satu kemenangan bersejarah untuk Argentina Sebagai pioneer terdepannya Messi dipercya jadi kunci keberhasilan team Argentina,seperti kita tahu kemenangan argentina di piala dunia qatar jadi salah satu kemenangan bersejarah untuk argentina sebagai pioneer terdepannya messi dipercya jadi kunci keberhasilan team argentina,seperti kita tahu kemenangan argentina di piala dunia qatar jadi salah satu kemenangan bersejarah untuk argentina sebagai pioneer terdepannya messi dipercya jadi kunci keberhasilan team argentina,"['seperti', 'kita', 'tahu', 'kemenangan', 'argentina', 'di', 'piala', 'dunia', 'qatar', 'jadi', 'salah', 'satu', 'kemenangan', 'bersejarah', 'untuk', 'argentina', 'sebagai', 'pioneer', 'terdepannya', 'messi', 'dipercya', 'jadi', 'kunci', 'keberhasilan', 'team', 'argentina']","['kemenangan', 'argentina', 'piala', 'dunia', 'qatar', 'salah', 'kemenangan', 'bersejarah', 'argentina', 'pioneer', 'terdepannya', 'messi', 'dipercya', 'kunci', 'keberhasilan', 'team', 'argentina']","['menang', 'argentina', 'piala', 'dunia', 'qatar', 'salah', 'menang', 'sejarah', 'argentina', 'pioneer', 'depan', 'messi', 'dipercya', 'kunci', 'hasil', 'team', 'argentina']",menang argentina piala dunia qatar salah menang sejarah argentina pioneer depan messi dipercya kunci hasil team argentina
1606615002282340352,1606615002282340352,2022-12-24 11:37:20 UTC,2022-12-24,11:37:20,0,1329022173730668546,jjkindonesia,JUNGKOOK INDONESIA,,MBC Sport   “Saya merasakan kehebatan BTS Jungkook di Qatar.  Jungkook berada di atas panggung pada upacara pembukaan Piala Dunia 2022 Itu hal yang hebat.  Saya tidak tertarik dengan idola laki-laki +   https://t.co/HV40iHcJ3w,in,[],[],[],1,4,25,[],[],https://twitter.com/JJKINDONESIA/status/1606615002282340352,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1606228451438252032/pu/img/A2yzXsPDfkk8iy00.jpg,,,,,,,[],,,,,MBC Sport Saya merasakan kehebatan BTS Jungkook di Qatar Jungkook berada di atas panggung pada upacara pembukaan Piala Dunia Itu hal yang hebat Saya tidak tertarik dengan idola laki laki,mbc sport saya merasakan kehebatan bts jungkook di qatar jungkook berada di atas panggung pada upacara pembukaan piala dunia itu hal yang hebat saya tidak tertarik dengan idola laki laki,mbc sport saya merasakan kehebatan bts jungkook di qatar jungkook berada di atas panggung pada upacara pembukaan piala dunia itu hal yang hebat saya tidak tertarik dengan idola laki laki,"['mbc', 'sport', 'saya', 'merasakan', 'kehebatan', 'bts', 'jungkook', 'di', 'qatar', 'jungkook', 'berada', 'di', 'atas', 'panggung', 'pada', 'upacara', 'pembukaan', 'piala', 'dunia', 'itu', 'hal', 'yang', 'hebat', 'saya', 'tidak', 'tertarik', 'dengan', 'idola', 'laki', 'laki']","['mbc', 'sport', 'merasakan', 'kehebatan', 'bts', 'jungkook', 'qatar', 'jungkook', 'panggung', 'upacara', 'pembukaan', 'piala', 'dunia', 'hebat', 'tertarik', 'idola', 'laki', 'laki']","['mbc', 'sport', 'rasa', 'hebat', 'bts', 'jungkook', 'qatar', 'jungkook', 'panggung', 'upacara', 'buka', 'piala', 'dunia', 'hebat', 'tarik', 'idola', 'laki', 'laki']",mbc sport rasa hebat bts jungkook qatar jungkook panggung upacara buka piala dunia hebat tarik idola laki laki
1606605548727721992,1606605548727721992,2022-12-24 10:59:46 UTC,2022-12-24,10:59:46,0,876196316,azyshumaniz,Azys Humaniz,,"Update! LIVE 🔴 1 Jam Nonton Bareng Sorotan² Menarik Sepanjang Piala Dunia 2022 Qatar  https://t.co/iHKbskWi4K Ashoy Media, Info Terbaru, Jasa Aged Domain, YouTube",in,[],['https://ift.tt/NYkbZCP'],[],0,0,0,[],[],https://twitter.com/AzysHumaniz/status/1606605548727721992,False,,0,,,,,,,,[],,,,,Update LIVE Jam Nonton Bareng Sorotan Menarik Sepanjang Piala Dunia Qatar Ashoy Media Info Terbaru Jasa Aged Domain YouTube,update live jam nonton bareng sorotan menarik sepanjang piala dunia qatar ashoy media info terbaru jasa aged domain youtube,update live jam nonton bareng sorotan menarik sepanjang piala dunia qatar ashoy media info terbaru jasa aged domain youtube,"['update', 'live', 'jam', 'nonton', 'bareng', 'sorotan', 'menarik', 'sepanjang', 'piala', 'dunia', 'qatar', 'ashoy', 'media', 'info', 'terbaru', 'jasa', 'aged', 'domain', 'youtube']","['update', 'live', 'jam', 'nonton', 'bareng', 'sorotan', 'menarik', 'piala', 'dunia', 'qatar', 'ashoy', 'media', 'info', 'terbaru', 'jasa', 'aged', 'domain', 'youtube']","['update', 'live', 'jam', 'nonton', 'bareng', 'sorot', 'tarik', 'piala', 'dunia', 'qatar', 'ashoy', 'media', 'info', 'baru', 'jasa', 'aged', 'domain', 'youtube']",update live jam nonton bareng sorot tarik piala dunia qatar ashoy media info baru jasa aged domain youtube
1606605534832082944,1606605534832082944,2022-12-24 10:59:43 UTC,2022-12-24,10:59:43,0,876196316,azyshumaniz,Azys Humaniz,,Update! LIVE 🔴 1 Jam Nonton Bareng Sorotan² Menarik Sepanjang Piala Dunia 2022 Qatar  https://t.co/yV52PtQIUY #azyshumaniz,in,[],['https://ift.tt/5R2wK1a'],[],0,0,0,['azyshumaniz'],[],https://twitter.com/AzysHumaniz/status/1606605534832082944,False,,0,,,,,,,,[],,,,,Update LIVE Jam Nonton Bareng Sorotan Menarik Sepanjang Piala Dunia Qatar,update live jam nonton bareng sorotan menarik sepanjang piala dunia qatar,update live jam nonton bareng sorotan menarik sepanjang piala dunia qatar,"['update', 'live', 'jam', 'nonton', 'bareng', 'sorotan', 'menarik', 'sepanjang', 'piala', 'dunia', 'qatar']","['update', 'live', 'jam', 'nonton', 'bareng', 'sorotan', 'menarik', 'piala', 'dunia', 'qatar']","['update', 'live', 'jam', 'nonton', 'bareng', 'sorot', 'tarik', 'piala', 'dunia', 'qatar']",update live jam nonton bareng sorot tarik piala dunia qatar
1606598823471730690,1606598823471730690,2022-12-24 10:33:03 UTC,2022-12-24,10:33:03,0,95579729,wolipop,wolipop,,Kedua wanita itu sudah bertekad untuk topless jika Argentina berhasil mengalahkan Perancis di Piala Dunia Qatar 2022.  https://t.co/8duYxaXUyc,in,[],['https://wolipop.detik.com/entertainment-news/d-6479068/nasib-2-wanita-topless-di-piala-dunia-qatar-sempat-diusir-dari-stadium?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=wolipop&utm_source=Twitter#Echobox=1671874328'],[],0,0,0,[],[],https://twitter.com/wolipop/status/1606598823471730690,False,,0,,,,,,,,[],,,,,Kedua wanita itu sudah bertekad untuk topless jika Argentina berhasil mengalahkan Perancis di Piala Dunia Qatar,kedua wanita itu sudah bertekad untuk topless jika argentina berhasil mengalahkan perancis di piala dunia qatar,kedua wanita itu sudah bertekad untuk topless jika argentina berhasil mengalahkan perancis di piala dunia qatar,"['kedua', 'wanita', 'itu', 'sudah', 'bertekad', 'untuk', 'topless', 'jika', 'argentina', 'berhasil', 'mengalahkan', 'perancis', 'di', 'piala', 'dunia', 'qatar']","['wanita', 'bertekad', 'topless', 'argentina', 'berhasil', 'mengalahkan', 'perancis', 'piala', 'dunia', 'qatar']","['wanita', 'tekad', 'topless', 'argentina', 'hasil', 'kalah', 'perancis', 'piala', 'dunia', 'qatar']",wanita tekad topless argentina hasil kalah perancis piala dunia qatar
1606590517642514432,1606590517642514432,2022-12-24 10:00:03 UTC,2022-12-24,10:00:03,0,3680646260,revmen_id,Revolusi Mental,,Piala Dunia Qatar 2022 dan Sunatullah Perubahan   https://t.co/QxwW5saNTy  https://t.co/7Qxz8oIoim,in,[],['https://revolusimental.id/artikel/Piala-Dunia-Qatar-2022-dan-Sunatullah-Perubahan'],['https://pbs.twimg.com/media/FkqqcZRUEAAe7dT.jpg'],0,0,0,[],[],https://twitter.com/revmen_id/status/1606590517642514432,False,,1,https://pbs.twimg.com/media/FkqqcZRUEAAe7dT.jpg,,,,,,,[],,,,,Piala Dunia Qatar dan Sunatullah Perubahan,piala dunia qatar dan sunatullah perubahan,piala dunia qatar dan sunatullah perubahan,"['piala', 'dunia', 'qatar', 'dan', 'sunatullah', 'perubahan']","['piala', 'dunia', 'qatar', 'sunatullah', 'perubahan']","['piala', 'dunia', 'qatar', 'sunatullah', 'ubah']",piala dunia qatar sunatullah ubah
1606585159150895104,1606585159150895104,2022-12-24 09:38:45 UTC,2022-12-24,09:38:45,0,1288496856,antaramakassar,ANTARASULSEL.Com,,Qatar dan Maroko menggapai sukses diplomasi Piala Dunia 2022  https://t.co/iyyIkLrhcA,in,[],['https://makassar.antaranews.com/berita/452148/qatar-dan-maroko-menggapai-sukses-diplomasi-piala-dunia-2022#.Y6bIn09QruM.twitter'],[],0,0,0,[],[],https://twitter.com/antaramakassar/status/1606585159150895104,False,,0,,,,,,,,[],,,,,Qatar dan Maroko menggapai sukses diplomasi Piala Dunia,qatar dan maroko menggapai sukses diplomasi piala dunia,qatar dan maroko menggapai sukses diplomasi piala dunia,"['qatar', 'dan', 'maroko', 'menggapai', 'sukses', 'diplomasi', 'piala', 'dunia']","['qatar', 'maroko', 'menggapai', 'sukses', 'diplomasi', 'piala', 'dunia']","['qatar', 'maroko', 'gapai', 'sukses', 'diplomasi', 'piala', 'dunia']",qatar maroko gapai sukses diplomasi piala dunia
1606584135149326337,1606584135149326337,2022-12-24 09:34:41 UTC,2022-12-24,09:34:41,0,1584810232756436993,bolasinganew,Bola SingaNew,,Prediksi Leeds United vs Manchester City 29 Desember 2022  Link :  https://t.co/mUWZPMrxan  ✅Claim Bonus Deposit 10% [ 200K ] ✅Deposit Pulsa Tanpa Potongan  #Bolasinga #eventbolasinga #giveawaybol #pialadunia #pialadunia2022 #jadwalpialaduniaqatar #jadwalpialaduniaqatar2022  https://t.co/ApCslQ55Rz,in,[],['https://sukasinga.com/'],['https://pbs.twimg.com/media/Fku7uN_aEAI--lJ.jpg'],0,0,0,"['bolasinga', 'eventbolasinga', 'giveawaybol', 'pialadunia', 'pialadunia2022', 'jadwalpialaduniaqatar', 'jadwalpialaduniaqatar2022']",[],https://twitter.com/BolasingaNew/status/1606584135149326337,False,,1,https://pbs.twimg.com/media/Fku7uN_aEAI--lJ.jpg,,,,,,,[],,,,,Prediksi Leeds United vs Manchester City Desember Link Claim Bonus Deposit K Deposit Pulsa Tanpa Potongan,prediksi leeds united vs manchester city desember link claim bonus deposit k deposit pulsa tanpa potongan,prediksi leeds united vs manchester city desember link claim bonus deposit k deposit pulsa tanpa potongan,"['prediksi', 'leeds', 'united', 'vs', 'manchester', 'city', 'desember', 'link', 'claim', 'bonus', 'deposit', 'k', 'deposit', 'pulsa', 'tanpa', 'potongan']","['prediksi', 'leeds', 'united', 'vs', 'manchester', 'city', 'desember', 'link', 'claim', 'bonus', 'deposit', 'k', 'deposit', 'pulsa', 'potongan']","['prediksi', 'leeds', 'united', 'vs', 'manchester', 'city', 'desember', 'link', 'claim', 'bonus', 'deposit', 'k', 'deposit', 'pulsa', 'potong']",prediksi leeds united vs manchester city desember link claim bonus deposit k deposit pulsa potong
1606583337149161473,1606583337149161473,2022-12-24 09:31:31 UTC,2022-12-24,09:31:31,0,95579729,wolipop,wolipop,,"#Terpopuler Ivana Knoll sukses mencuri perhatian dunia dengan kehadirannya di Piala Dunia 2022. Setelah gelaran olahraga yang digelar di Qatar itu berakhir, ia pun akhirnya bersiap pulang yang membuatnya menangis.  https://t.co/LbuUyue5sK",in,[],['https://wolipop.detik.com/entertainment-news/d-6476976/tinggalkan-qatar-setelah-bikin-heboh-di-piala-dunia-miss-kroasia-menangis?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=wolipop&utm_source=Twitter#Echobox=1671872565'],[],0,0,0,['terpopuler'],[],https://twitter.com/wolipop/status/1606583337149161473,False,,0,,,,,,,,[],,,,,Ivana Knoll sukses mencuri perhatian dunia dengan kehadirannya di Piala Dunia Setelah gelaran olahraga yang digelar di Qatar itu berakhir ia pun akhirnya bersiap pulang yang membuatnya menangis,ivana knoll sukses mencuri perhatian dunia dengan kehadirannya di piala dunia setelah gelaran olahraga yang digelar di qatar itu berakhir ia pun akhirnya bersiap pulang yang membuatnya menangis,ivana knoll sukses mencuri perhatian dunia dengan kehadirannya di piala dunia setelah gelaran olahraga yang digelar di qatar itu berakhir ia pun akhirnya bersiap pulang yang membuatnya menangis,"['ivana', 'knoll', 'sukses', 'mencuri', 'perhatian', 'dunia', 'dengan', 'kehadirannya', 'di', 'piala', 'dunia', 'setelah', 'gelaran', 'olahraga', 'yang', 'digelar', 'di', 'qatar', 'itu', 'berakhir', 'ia', 'pun', 'akhirnya', 'bersiap', 'pulang', 'yang', 'membuatnya', 'menangis']","['ivana', 'knoll', 'sukses', 'mencuri', 'perhatian', 'dunia', 'kehadirannya', 'piala', 'dunia', 'gelaran', 'olahraga', 'digelar', 'qatar', 'pulang', 'membuatnya', 'menangis']","['ivana', 'knoll', 'sukses', 'curi', 'perhati', 'dunia', 'hadir', 'piala', 'dunia', 'gelar', 'olahraga', 'gelar', 'qatar', 'pulang', 'buat', 'menang']",ivana knoll sukses curi perhati dunia hadir piala dunia gelar olahraga gelar qatar pulang buat menang
1606579483561058306,1606579483561058306,2022-12-24 09:16:12 UTC,2022-12-24,09:16:12,0,1263321318776135686,nguyent02728050,Nguyen Trang,,"4 Hal Menarik Hasil Final Piala Dunia 2022 Qatar, Akhir Debat GOAT hingga Mbappe Mampu Pecah Rekor  https://t.co/ypspv7XwF8",in,[],['https://www.youtube.com/watch?v=QM77AIcR9sE'],[],0,0,0,[],[],https://twitter.com/NguyenT02728050/status/1606579483561058306,False,,0,,,,,,,,[],,,,,Hal Menarik Hasil Final Piala Dunia Qatar Akhir Debat GOAT hingga Mbappe Mampu Pecah Rekor,hal menarik hasil final piala dunia qatar akhir debat goat hingga mbappe mampu pecah rekor,hal menarik hasil final piala dunia qatar akhir debat goat hingga mbappe mampu pecah rekor,"['hal', 'menarik', 'hasil', 'final', 'piala', 'dunia', 'qatar', 'akhir', 'debat', 'goat', 'hingga', 'mbappe', 'mampu', 'pecah', 'rekor']","['menarik', 'hasil', 'final', 'piala', 'dunia', 'qatar', 'debat', 'goat', 'mbappe', 'pecah', 'rekor']","['tarik', 'hasil', 'final', 'piala', 'dunia', 'qatar', 'debat', 'goat', 'mbappe', 'pecah', 'rekor']",tarik hasil final piala dunia qatar debat goat mbappe pecah rekor
1606578379586928643,1606578379586928643,2022-12-24 09:11:49 UTC,2022-12-24,09:11:49,0,1531664959444492289,rizieqfirmansy,rizieqfirmansy,,"Lionel Scaloni, pelatih yang berhasil membawa Argentina juara World Cup 2022 Qatar. Minggu 18 Desember 2022 jadi hari bersejarah bagi Timnas Argentina.    La Albiceleste (julukan Timnas Argentina) sukses mengangkat trofi Piala Dunia untuk ketiga kalinya sepanjang sejarah.  https://t.co/D4jL6Y66Qj",in,[],[],['https://pbs.twimg.com/media/Fku2hZ3UoAAw5NN.jpg'],1,0,0,[],[],https://twitter.com/rizieqfirmansy/status/1606578379586928643,False,,1,https://pbs.twimg.com/media/Fku2hZ3UoAAw5NN.jpg,,,,,,,[],,,,,Lionel Scaloni pelatih yang berhasil membawa Argentina juara World Cup Qatar Minggu Desember jadi hari bersejarah bagi Timnas Argentina La Albiceleste julukan Timnas Argentina sukses mengangkat trofi Piala Dunia untuk ketiga kalinya sepanjang sejarah,lionel scaloni pelatih yang berhasil membawa argentina juara world cup qatar minggu desember jadi hari bersejarah bagi timnas argentina la albiceleste julukan timnas argentina sukses mengangkat trofi piala dunia untuk ketiga kalinya sepanjang sejarah,lionel scaloni pelatih yang berhasil membawa argentina juara world cup qatar minggu desember jadi hari bersejarah bagi timnas argentina la albiceleste julukan timnas argentina sukses mengangkat trofi piala dunia untuk ketiga kalinya sepanjang sejarah,"['lionel', 'scaloni', 'pelatih', 'yang', 'berhasil', 'membawa', 'argentina', 'juara', 'world', 'cup', 'qatar', 'minggu', 'desember', 'jadi', 'hari', 'bersejarah', 'bagi', 'timnas', 'argentina', 'la', 'albiceleste', 'julukan', 'timnas', 'argentina', 'sukses', 'mengangkat', 'trofi', 'piala', 'dunia', 'untuk', 'ketiga', 'kalinya', 'sepanjang', 'sejarah']","['lionel', 'scaloni', 'pelatih', 'berhasil', 'membawa', 'argentina', 'juara', 'world', 'cup', 'qatar', 'minggu', 'desember', 'bersejarah', 'timnas', 'argentina', 'la', 'albiceleste', 'julukan', 'timnas', 'argentina', 'sukses', 'mengangkat', 'trofi', 'piala', 'dunia', 'ketiga', 'kalinya', 'sejarah']","['lionel', 'scaloni', 'latih', 'hasil', 'bawa', 'argentina', 'juara', 'world', 'cup', 'qatar', 'minggu', 'desember', 'sejarah', 'timnas', 'argentina', 'la', 'albiceleste', 'juluk', 'timnas', 'argentina', 'sukses', 'angkat', 'trofi', 'piala', 'dunia', 'tiga', 'kali', 'sejarah']",lionel scaloni latih hasil bawa argentina juara world cup qatar minggu desember sejarah timnas argentina la albiceleste juluk timnas argentina sukses angkat trofi piala dunia tiga kali sejarah
1606575815936086017,1606575815936086017,2022-12-24 09:01:37 UTC,2022-12-24,09:01:37,0,46693036,inilahdotcom,inilahcom,,"Final Piala Dunia 2022 di Qatar antara Argentina vs Prancis diulang? Kamu setuju gak, Kawan Inilah?  https://t.co/Cjue03lHFa",in,[],[],['https://pbs.twimg.com/media/Fku0L6RUYAAPpv5.jpg'],0,1,6,[],[],https://twitter.com/inilahdotcom/status/1606575815936086017,False,,1,https://pbs.twimg.com/media/Fku0L6RUYAAPpv5.jpg,,,,,,,[],,,,,Final Piala Dunia di Qatar antara Argentina vs Prancis diulang Kamu setuju gak Kawan Inilah,final piala dunia di qatar antara argentina vs prancis diulang kamu setuju gak kawan inilah,final piala dunia di qatar antara argentina vs prancis diulang kamu setuju gak kawan inilah,"['final', 'piala', 'dunia', 'di', 'qatar', 'antara', 'argentina', 'vs', 'prancis', 'diulang', 'kamu', 'setuju', 'gak', 'kawan', 'inilah']","['final', 'piala', 'dunia', 'qatar', 'argentina', 'vs', 'prancis', 'diulang', 'setuju', 'kawan']","['final', 'piala', 'dunia', 'qatar', 'argentina', 'vs', 'prancis', 'ulang', 'tuju', 'kawan']",final piala dunia qatar argentina vs prancis ulang tuju kawan
1606571139622326272,1606571139622326272,2022-12-24 08:43:02 UTC,2022-12-24,08:43:02,0,1476030498543603713,sportalavista,SportaLavista,,"Info Bola : Premier League: Brighton 0 VS 2 Tottenham, Harry Kane Skuat Meraih Point Penuh  Pertandingan Liga Inggris 2021-2022 antara Brighton dan Tottenham berlanjut. Alhasil, White  https://t.co/k9nqGzayMZ #beritaolahraga #pialadunia #sportalavista #infobola #worldcup #agenbola",in,[],['https://sportalavista.com/premier-league-brighton-0-vs-2-tottenham-harry-kane-skuat-meraih-point-penuh/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],[],0,0,0,"['beritaolahraga', 'pialadunia', 'sportalavista', 'infobola', 'worldcup', 'agenbola']",[],https://twitter.com/sportalavista/status/1606571139622326272,False,,0,,,,,,,,[],,,,,Info Bola Premier League Brighton VS Tottenham Harry Kane Skuat Meraih Point Penuh Pertandingan Liga Inggris antara Brighton dan Tottenham berlanjut Alhasil White,info bola premier league brighton vs tottenham harry kane skuat meraih point penuh pertandingan liga inggris antara brighton dan tottenham berlanjut alhasil white,info bola premier league brighton vs tottenham harry kane skuat meraih point penuh pertandingan liga inggris antara brighton dan tottenham berlanjut alhasil white,"['info', 'bola', 'premier', 'league', 'brighton', 'vs', 'tottenham', 'harry', 'kane', 'skuat', 'meraih', 'point', 'penuh', 'pertandingan', 'liga', 'inggris', 'antara', 'brighton', 'dan', 'tottenham', 'berlanjut', 'alhasil', 'white']","['info', 'bola', 'premier', 'league', 'brighton', 'vs', 'tottenham', 'harry', 'kane', 'skuat', 'meraih', 'point', 'penuh', 'pertandingan', 'liga', 'inggris', 'brighton', 'tottenham', 'berlanjut', 'alhasil', 'white']","['info', 'bola', 'premier', 'league', 'brighton', 'vs', 'tottenham', 'harry', 'kane', 'skuat', 'raih', 'point', 'penuh', 'tanding', 'liga', 'inggris', 'brighton', 'tottenham', 'lanjut', 'alhasil', 'white']",info bola premier league brighton vs tottenham harry kane skuat raih point penuh tanding liga inggris brighton tottenham lanjut alhasil white
1606568811838451712,1606568811838451712,2022-12-24 08:33:48 UTC,2022-12-24,08:33:48,0,958185853372612608,longzonbola,Long Zon Bola,,Gol sepakan gunting dari Richarlison ketika menentang Serbia tempoh hari telah dipilih menjadi gol terbaik kejohanan Piala Dunia 2022 Qatar.  Ada bantahan? ❌  https://t.co/3W1IKQKCaa,in,[],[],['https://pbs.twimg.com/media/Fkut0UyacAA2Hji.jpg'],3,7,47,[],[],https://twitter.com/longzonbola/status/1606568811838451712,False,,1,https://pbs.twimg.com/media/Fkut0UyacAA2Hji.jpg,,,,,,,[],,,,,Gol sepakan gunting dari Richarlison ketika menentang Serbia tempoh hari telah dipilih menjadi gol terbaik kejohanan Piala Dunia Qatar Ada bantahan,gol sepakan gunting dari richarlison ketika menentang serbia tempoh hari telah dipilih menjadi gol terbaik kejohanan piala dunia qatar ada bantahan,gol sepakan gunting dari richarlison ketika menentang serbia tempoh hari telah dipilih menjadi gol terbaik kejohanan piala dunia qatar ada bantahan,"['gol', 'sepakan', 'gunting', 'dari', 'richarlison', 'ketika', 'menentang', 'serbia', 'tempoh', 'hari', 'telah', 'dipilih', 'menjadi', 'gol', 'terbaik', 'kejohanan', 'piala', 'dunia', 'qatar', 'ada', 'bantahan']","['gol', 'sepakan', 'gunting', 'richarlison', 'menentang', 'serbia', 'tempoh', 'dipilih', 'gol', 'terbaik', 'kejohanan', 'piala', 'dunia', 'qatar', 'bantahan']","['gol', 'pakan', 'gunting', 'richarlison', 'tentang', 'serbia', 'tempoh', 'pilih', 'gol', 'baik', 'johan', 'piala', 'dunia', 'qatar', 'bantah']",gol pakan gunting richarlison tentang serbia tempoh pilih gol baik johan piala dunia qatar bantah
